% Model:              E_field_model_symetry_allel.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 5 2020, 20:47
% Dimension:          1
% Nodes:              50000
% Expressions:        2
% Description:        z-coordinate, Electric field, z component
% cln1x                   z (mm)                   Term4.Ez (V/m)
1.8602                    -0.13979999999999992     -2.8124784158759324
1.86028                   -0.13972000000000004     -2.8130942175902858
1.86036                   -0.13964                 -2.8137101449775446
1.86044                   -0.13955999999999988     -2.8143261980377092
1.86052                   -0.1394800000000001      -2.8149423767707766
1.8606                    -0.1394                  -2.8155586811767495
1.86068                   -0.1393200000000002      -2.816175111255624
1.86076                   -0.13924000000000009     -2.817521109362958
1.86084                   -0.13915999999999995     -2.8181461085999144
1.86092                   -0.13908                 -2.818771258796991
1.861                     -0.13899999999999998     -2.819396559954189
1.86108                   -0.13891999999999996     -2.8200220120715085
1.86116                   -0.13884000000000005     -2.8206476151489466
1.86124                   -0.13876                 -2.821273369186508
1.86132                   -0.13867999999999986     -2.8218992741841906
1.8614                    -0.1386                  -2.822525330141992
1.86148                   -0.13852                 -2.8231515370599154
1.86156                   -0.13843999999999992     -2.8237778949379595
1.86164                   -0.13836000000000007     -2.824404403776124
1.86172                   -0.13827999999999996     -2.8250310635744107
1.8618                    -0.13820000000000007     -2.825657874332817
1.86188                   -0.13812000000000008     -2.826284836051345
1.86196                   -0.13804                 -2.8269119487299945
1.86204                   -0.13796000000000005     -2.827539212368764
1.86212                   -0.13788000000000003     -2.8281666269676538
1.8622                    -0.13779999999999984     -2.8287941925266678
1.86228                   -0.13771999999999998     -2.829421909045799
1.86236                   -0.13764                 -2.8300497765250516
1.86244                   -0.13756                 -2.830677794964427
1.86252                   -0.13748                 -2.8313059643639225
1.8626                    -0.13739999999999994     -2.831934284723538
1.86268                   -0.13732000000000005     -2.832562756043275
1.86276                   -0.13724000000000006     -2.833191378323133
1.86284                   -0.13715999999999995     -2.8338201515631125
1.86292                   -0.1370800000000001      -2.8344490757632115
1.863                     -0.13699999999999996     -2.8350781509234326
1.86308                   -0.13692000000000001     -2.835707377043774
1.86316                   -0.13684000000000013     -2.8363367541242366
1.86324                   -0.13676                 -2.836966282164821
1.86332                   -0.13667999999999988     -2.8375959611655257
1.8634                    -0.13660000000000003     -2.83822579112635
1.86348                   -0.13652                 -2.838855772047297
1.86356                   -0.1364399999999999      -2.839485903928365
1.86364                   -0.13636000000000004     -2.840116186769552
1.86372                   -0.13627999999999993     -2.840746620570862
1.8638                    -0.1362000000000001      -2.8413772053322903
1.86388                   -0.13612                 -2.8420079410538426
1.86396                   -0.1360399999999999      -2.842638827735515
1.86404                   -0.13596000000000008     -2.843269865377306
1.86412                   -0.13588                 -2.84390105397922
1.8642                    -0.13579999999999998     -2.844532393541256
1.86428                   -0.13572000000000006     -2.8451638840634095
1.86436                   -0.13563999999999993     -2.8457955255456877
1.86444                   -0.13555999999999996     -2.8464273179880855
1.86452                   -0.13548000000000007     -2.847059261390602
1.8646                    -0.13539999999999996     -2.8476913557532426
1.86468                   -0.13532000000000008     -2.8483236010760016
1.86476                   -0.13524                 -2.8489559973588823
1.86484                   -0.13516                 -2.8495885446018856
1.86492                   -0.13508000000000014     -2.850221242805007
1.865                     -0.13499999999999995     -2.8508540919682526
1.86508                   -0.13492                 -2.8514870920916167
1.86516                   -0.13484000000000007     -2.8521202431751016
1.86524                   -0.13476000000000002     -2.8527535452187083
1.86532                   -0.13467999999999986     -2.853386998222437
1.8654                    -0.13460000000000003     -2.854020602186284
1.86548                   -0.13452                 -2.8546543571102534
1.86556                   -0.13443999999999995     -2.855288262994345
1.86564                   -0.13436                 -2.8559223198385553
1.86572                   -0.13428                 -2.8565565276428875
1.8658                    -0.13420000000000012     -2.8571908864073396
1.86588                   -0.13412                 -2.8578253961319144
1.86596                   -0.13403999999999994     -2.8584600568166088
1.86604                   -0.13396000000000005     -2.859094868461425
1.86612                   -0.13388                 -2.859729831066362
1.8662                    -0.13379999999999992     -2.8603649446314194
1.86628                   -0.13372000000000012     -2.861000209156597
1.86636                   -0.13364                 -2.861635624641897
1.86644                   -0.1335599999999999      -2.8622711910873186
1.86652                   -0.13348000000000004     -2.8629069084928584
1.8666                    -0.13339999999999996     -2.8635427768585213
1.86668                   -0.1333200000000001      -2.864178796184302
1.86676                   -0.13324                 -2.8648149664702083
1.86684                   -0.13315999999999997     -2.8654512877162333
1.86692                   -0.13308000000000011     -2.8660877599223777
1.867                     -0.13300000000000006     -2.8667243830886457
1.86708                   -0.13291999999999993     -2.867361157215034
